goldLabel	predictedLabel	a	e	i	o	u	ɛ	ɔ
a	a	0.9999241029312547	2.1695256583428493e-05	4.3573325355658146e-08	5.353091706696456e-05	6.273217695100595e-07
a	a	0.9987290371882708	0.0008411194298316015	4.336639557708799e-06	0.0001726489072510208	0.00025285783508904365
a	a	0.9915508288878714	0.005401158609136632	0.00012992609998724376	0.0012796839171127733	0.0016384024858919328
a	a	0.9992203302856367	0.000636155785761817	2.0867336159331583e-06	7.051271138381505e-05	7.09144836016213e-05
a	a	0.5381086706878564	0.015375461501695498	0.00038614084261566137	0.4334860762618402	0.01264365070599231
a	a	0.9995959352486674	0.0003182180410305551	1.1347032957883673e-07	2.1533640256302987e-05	6.419959971611139e-05
a	a	0.9999957458300232	1.564238607127036e-07	2.456185908152815e-10	4.097298077506403e-06	2.0242014331945335e-10
a	e	0.19954937464470882	0.7866670094001131	0.010706098087096463	0.0022840739591950925	0.0007934439088865225
a	a	0.9996877191179767	0.0003122408491515395	2.1808050298237866e-09	3.717628354485087e-08	6.757829763209106e-10
a	o	0.05410086884892728	0.16310615445106155	0.26063262402424847	0.35293855952223396	0.16922179315352873
a	a	0.997911756437191	0.0017597154932559426	1.6064976366619946e-05	0.0002901399471112646	2.2323146075278012e-05
a	a	0.9997674812502441	0.00023002373296304642	1.3820808644610578e-09	2.4523122117544846e-06	4.132250025060964e-08
a	a	0.8376055871366377	0.15800246120187209	0.003066072354014221	0.0011671969245636066	0.0001586823829121892
a	a	0.9987733880092884	0.0010334059647348836	6.508138818572398e-07	0.0001515928496931742	4.096236240170481e-05
a	a	0.5310584617257157	0.4558005655503214	0.007848869199082027	0.004705936649905227	0.0005861668749757309
a	a	0.9801153167948606	0.01623662093691444	0.00021028597664710767	0.0012359941892567123	0.002201782102321105
a	a	0.9985562671322721	0.0013224338405601404	7.735856897505887e-07	7.001547237073918e-05	5.050996910725939e-05
a	a	0.9826799484068668	0.0004495580357513989	9.052869645195284e-07	0.016789104879481678	8.048339093576261e-05
a	a	0.9964005001265408	0.003570314091650657	1.3517215478124914e-06	2.310139945754198e-05	4.732660803073527e-06
a	a	0.9999960799970095	3.900346965114155e-08	1.1172079079769634e-11	3.8807811024062425e-06	2.0724640509413718e-10
e	a	0.4890771904922304	0.11630707567591406	0.0014145131868710185	0.36391226591127707	0.02928895473370753
e	e	0.12925405440208898	0.8634183460761745	0.005732881103590548	0.0012816845775793205	0.0003130338405665791
e	e	0.013082058593830194	0.9400289064780244	0.04459754013437966	0.001765706208731187	0.0005257885850346994
e	e	0.0987051856953805	0.8759340488474747	0.019641021652146186	0.004225824031469596	0.0014939197735288768
e	e	0.030119005242329387	0.40274498027474903	0.20389611479633735	0.10041170119034726	0.26282819849623695
e	a	0.8649484856329339	0.12037906113192617	0.0017417231190318537	0.012412571780912736	0.0005181583351951743
e	a	0.9801658378113274	0.012633261772279202	0.0002219642596792813	0.006695581558896177	0.0002833545978178095
e	e	0.12639146088316566	0.8336734004976083	0.023695256154787004	0.006428523036895493	0.009811359427543425
e	o	0.10127533332672085	0.12820182642826122	0.0022211889482415172	0.6467213321616807	0.1215803191350957
e	e	0.1415452797512823	0.8238300422013543	0.0074818718599183555	0.016477971399017178	0.010664834788427892
e	a	0.7371140281842005	0.23872299226927926	0.0009396153072671701	0.02016740091507029	0.0030559633241826357
e	e	0.03584993015228348	0.9110040103025822	0.047815974846671716	0.0032494746685846434	0.002080610029877952
e	e	0.023612471675489122	0.9195317322222037	0.037689242642011664	0.014181477981630056	0.004985075478665358
e	e	0.09144118932623668	0.8727348619505936	0.017444157730680462	0.011665326743580647	0.006714464248908473
e	e	0.030290208395397217	0.8850196410276556	0.07554827145981795	0.006515113712067947	0.002626765405061339
e	e	0.0560971841996921	0.9192425532255123	0.020930604003916293	0.002129943059854563	0.0015997155110247501
e	a	0.7271188178132849	0.2655573642500039	0.004152350791835938	0.003052273418828016	0.00011919372604725131
e	e	0.007215643072200343	0.575651899254723	0.3999585320341232	0.00826851043105656	0.008905415207896922
e	e	0.028570728180197225	0.9123514334461925	0.03937807045767821	0.010359087738950697	0.009340680176981276
