4.902552979380900289e-02
2.919353543963627562e-01 <
3.699837624669228830e-01 <
2.338021255653992825e-01 <
4.032111697154738827e-02
2.201584460289865777e-02
1.705837447028995743e-02
1.380786876742870310e-02
1.080880395059824819e-02
8.758576076946628444e-03
7.563786883285314108e-03
6.748762062389638758e-03
5.878225554869638027e-03
5.238248978547610166e-03
4.807487948260165747e-03
4.555335879452432520e-03
3.924738391387893113e-03
3.549920145518607392e-03
3.287046417432230340e-03
3.020447319367109903e-03
2.704964375593531343e-03
2.488717504103903685e-03
2.296257056905874443e-03
2.100172177711494368e-03
1.976304139487153940e-03
1.829546439646857585e-03
1.700211736880861534e-03
1.552562339507611430e-03
1.436703241791221488e-03
1.350448804541413495e-03
1.258868077980182000e-03
1.170840770154895185e-03
1.083229414457959061e-03
1.020324035102521338e-03
9.414721149056677185e-04
8.906329138569681059e-04
8.274465440425686101e-04
7.743367695231204986e-04
7.242810631160381254e-04
6.864865748163783473e-04
6.429183981076609048e-04
6.096766821200731755e-04
5.767733584259982340e-04
5.463448749980753371e-04
5.215444831864594639e-04
4.986370777051826915e-04
4.791940756837329419e-04
4.611417837660848921e-04
4.485381760453833566e-04
4.376276804381017539e-04
5.938540509218876882e-04
5.917165910193208835e-04
3.258178288662959667e-04

50-8000Hz
#filters = 24 (got 53)
