9.914027635389262129e-20
1.026958594994233941e-19
5.074200464695337923e-20
5.660178571968685023e-20
9.466406885448925695e-20
1.134520151063575760e-19
8.710043033551593660e-20
1.325013133038704741e-19
1.439104642426266265e-19
1.527083255475027663e-19
2.066791721581084374e-19
2.355336676700584821e-19
3.512590315265348731e-19
6.397322560001848636e-19
4.958197858390969954e-06
8.277408248686086523e-06
6.747825148199826258e-06
1.265457592420354609e-06
4.484397554043210156e-19
2.780760343479564307e-19
2.409999716017292586e-19
1.913830134570984408e-19
1.720535143704831778e-19
1.509721152325754006e-19
1.446757764456419342e-19
1.463358800516629963e-19
2.213087577323251303e-07
4.356385474400700742e-06
5.939550663090281987e-06
4.043407627743684699e-06
1.150511756506740456e-19
7.104727159121365692e-20
1.133917491675804016e-19
1.433290849231654883e-06
5.162628502232753403e-06
5.867768396119793419e-06
3.135649144424077701e-06
2.029122162071341724e-19
3.845715935792892375e-07
7.213192517198078963e-07
6.355278750036763295e-07
6.438474223649251436e-07
3.526478853122879366e-06
4.355879451459209786e-06
2.635383347834159366e-06
4.329778940941039711e-07
4.777875108032771435e-07
1.277254807808797243e-01 <
1.845772556291957189e-01 <
1.333061774363234753e-01 <
3.946148499706812404e-03 
6.732637901194772980e-07
5.234621028956661564e-08

50-8000Hz
#filters = 24 (got 53)
